State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Dadra and Nagar Haveli,Dadra And Nagar Haveli,1998,Winter     ,Sunflower,5,3
Dadra and Nagar Haveli,Dadra And Nagar Haveli,1998,Winter     ,Wheat,537,920
Dadra and Nagar Haveli,Dadra And Nagar Haveli,1999,Kharif     ,Banana,22,440
Dadra and Nagar Haveli,Dadra And Nagar Haveli,2000,Rabi       ,Maize,20,20
Dadra and Nagar Haveli,Dadra And Nagar Haveli,2000,Winter     ,Niger seed,30,30
Dadra and Nagar Haveli,Dadra And Nagar Haveli,2006,Kharif     ,Urad,1333,1833
Dadra and Nagar Haveli,Dadra And Nagar Haveli,2006,Rabi       ,Banana,60,1500
Dadra and Nagar Haveli,Dadra And Nagar Haveli,2010,Rabi       ,Gram,80,80
Dadra and Nagar Haveli,Dadra And Nagar Haveli,2010,Winter     ,Arhar/Tur,160,130
Dadra and Nagar Haveli,Dadra And Nagar Haveli,2010,Winter     ,Sannhamp,160,112
Dadra and Nagar Haveli,Dadra And Nagar Haveli,2011,Winter     ,Maize,35,35
Goa,North Goa,1997,Kharif     ,Groundnut,310,376
Goa,North Goa,1997,Kharif     ,Other Kharif pulses,760,49
Goa,North Goa,1997,Rabi       ,Groundnut,829,1601
Goa,North Goa,1997,Rabi       ,Other  Rabi pulses,7369,6241
Goa,North Goa,1997,Whole Year ,Ragi,1675,1572
Goa,North Goa,2004,Kharif     ,Ragi,160,165
Goa,North Goa,2004,Kharif     ,Rice,29535,85664
Goa,North Goa,2004,Whole Year ,Black pepper,334,55
Goa,North Goa,2004,Whole Year ,Cashewnut,39987,18714
Goa,North Goa,2004,Whole Year ,Coconut ,11083,54410000
Goa,North Goa,2004,Whole Year ,Sugarcane,295,17103
Goa,North Goa,2008,Rabi       ,Rice,8145,20727
Goa,North Goa,2013,Whole Year ,Arecanut,1468,2458
Goa,North Goa,2013,Whole Year ,Banana,1253,14235
Goa,North Goa,2013,Whole Year ,Mango,1431,2705
Goa,North Goa,2013,Whole Year ,Other Fresh Fruits,2258,24312
Goa,North Goa,2013,Whole Year ,Other Vegetables,3829,43575
Goa,North Goa,2013,Whole Year ,Pineapple,192,3186
Gujarat,Ahmadabad,1997,Kharif     ,Arhar/Tur,2900,2200
Gujarat,Ahmadabad,1997,Kharif     ,Bajra,41700,43700
Gujarat,Ahmadabad,1997,Kharif     ,Dry chillies,700,700
Gujarat,Ahmadabad,1997,Kharif     ,Groundnut,500,600
Gujarat,Ahmadabad,1997,Kharif     ,Jowar,42500,33500
Gujarat,Ahmadabad,1997,Kharif     ,Moong(Green Gram),2300,1200
Gujarat,Ahmadabad,1997,Kharif     ,Moth,100,100
Gujarat,Ahmadabad,1997,Kharif     ,Other Kharif pulses,400,200
Gujarat,Ahmadabad,1997,Kharif     ,Urad,1300,1100
Gujarat,Ahmadabad,1997,Rabi       ,Gram,14400,7200
Gujarat,Ahmadabad,1997,Rabi       ,Jowar,2000,1700
Gujarat,Ahmadabad,1997,Rabi       ,Rapeseed &Mustard,9000,9400
Gujarat,Ahmadabad,1997,Rabi       ,Wheat,96000,121400
Gujarat,Ahmadabad,1997,Summer     ,Bajra,12200,26300
Gujarat,Ahmadabad,1997,Summer     ,Groundnut,100,100
Gujarat,Ahmadabad,1997,Whole Year ,Banana,200,14300
Gujarat,Ahmadabad,1997,Whole Year ,Castor seed,24300,35500
Gujarat,Ahmadabad,1997,Whole Year ,Cotton(lint),154900,181500
Gujarat,Ahmadabad,1997,Whole Year ,Maize,600,1000
Gujarat,Ahmadabad,1997,Whole Year ,Potato,2300,50000
Gujarat,Ahmadabad,1997,Whole Year ,Pulses total,7000,48
Gujarat,Ahmadabad,1997,Whole Year ,Rice,75300,114500
Gujarat,Ahmadabad,1997,Whole Year ,Sesamum,9300,6800
Gujarat,Ahmadabad,1997,Whole Year ,Sugarcane,600,39000
Gujarat,Ahmadabad,1997,Whole Year ,Tobacco,1200,2100
Gujarat,Ahmadabad,1998,Kharif     ,Castor seed,28500,65200
Gujarat,Ahmadabad,1998,Kharif     ,Cotton(lint),178800,293100
Gujarat,Ahmadabad,1998,Kharif     ,Maize,1300,2200
Gujarat,Ahmadabad,1998,Kharif     ,Other Cereals & Millets,400,200
Gujarat,Ahmadabad,1998,Kharif     ,Rice,52200,72600
Gujarat,Ahmadabad,1998,Kharif     ,Sesamum,9900,5900
Gujarat,Ahmadabad,1998,Kharif     ,Small millets,400,200
Gujarat,Ahmadabad,1998,Whole Year ,Oilseeds total,45800,78900
Gujarat,Ahmadabad,1998,Whole Year ,Onion,200,6700
Gujarat,Ahmadabad,1999,Whole Year ,Dry chillies,200,200
Gujarat,Ahmadabad,2000,Whole Year ,Guar seed,3300,700
Gujarat,Ahmadabad,2002,Rabi       ,Small millets,100,0
Gujarat,Ahmadabad,2004,Summer     ,Rice,100,200
Gujarat,Ahmadabad,2005,Rabi       ,Other Cereals & Millets,3200,3100
Gujarat,Ahmadabad,2008,Kharif     ,Tobacco,600,900
Gujarat,Ahmadabad,2010,Kharif     ,other oilseeds,50900,19000
Gujarat,Ahmadabad,2010,Summer     ,Moong(Green Gram),1000,500
Gujarat,Ahmadabad,2010,Whole Year ,Garlic,200,1100
Gujarat,Ahmadabad,2011,Rabi       ,Onion,100,2200
Gujarat,Ahmadabad,2011,Whole Year ,other oilseeds,1900,900
Gujarat,Ahmadabad,2012,Rabi       ,Tobacco,100,100
Gujarat,Amreli,2002,Rabi       ,Other  Rabi pulses,100,100
Gujarat,Amreli,2010,Rabi       ,Maize,800,1500
Gujarat,Amreli,2010,Summer     ,Sesamum,4400,2200
Gujarat,Anand,2011,Summer     ,Maize,700,1400
Gujarat,Anand,2011,Summer     ,Urad,1900,1200
Gujarat,Banas Kantha,2012,Kharif     ,Ragi,3000,2900
Gujarat,Bharuch,2010,Kharif     ,Soyabean,8100,6700
Gujarat,Bhavnagar,2011,Summer     ,Onion,6100,174700
Gujarat,Dang,1997,Whole Year ,Ragi,10800,10500
Gujarat,Kheda,1998,Kharif     ,Pulses total,268,179
Haryana,Ambala,1997,Kharif     ,Bajra,1000,1000
Haryana,Ambala,1997,Kharif     ,Maize,8000,15000
Haryana,Ambala,1997,Kharif     ,Other Kharif pulses,1000,600
Haryana,Ambala,1997,Kharif     ,Rice,65000,182000
Haryana,Ambala,1997,Rabi       ,Other  Rabi pulses,25000,18000
Haryana,Ambala,1997,Rabi       ,Wheat,72000,226000
Haryana,Ambala,1997,Whole Year ,Sugarcane,12000,580000
Haryana,Ambala,1998,Kharif     ,Arhar/Tur,130,200
Haryana,Ambala,1998,Kharif     ,Cotton(lint),25,
Haryana,Ambala,1998,Kharif     ,Groundnut,17,
Haryana,Ambala,1998,Kharif     ,Jowar,1,
Haryana,Ambala,1998,Kharif     ,Moth,1,
Haryana,Ambala,1998,Kharif     ,Sesamum,6,
Haryana,Ambala,1998,Kharif     ,Urad,434,100
Haryana,Ambala,1998,Rabi       ,Barley,104,
Haryana,Ambala,1998,Rabi       ,Gram,108,
Haryana,Ambala,1998,Rabi       ,Masoor,2675,1900
Haryana,Ambala,1998,Rabi       ,Peas & beans (Pulses),59,100
Haryana,Ambala,1998,Rabi       ,Rapeseed &Mustard,778,1000
Haryana,Ambala,1998,Rabi       ,Sunflower,3321,4100
Haryana,Ambala,1998,Whole Year ,Dry chillies,116,100
Haryana,Ambala,1998,Whole Year ,Onion,898,12100
Haryana,Ambala,1998,Whole Year ,Potato,2567,40200
Haryana,Ambala,2000,Whole Year ,Garlic,6,0
Haryana,Ambala,2000,Whole Year ,Turmeric,5,0
Haryana,Ambala,2001,Kharif     ,Moong(Green Gram),1,0
Haryana,Ambala,2001,Whole Year ,Sweet potato,2,0
Haryana,Ambala,2002,Kharif     ,Horse-gram,1,0
Haryana,Ambala,2002,Whole Year ,Other Fresh Fruits,113,1500
Haryana,Ambala,2002,Whole Year ,Other Vegetables,1806,15300
Haryana,Ambala,2003,Rabi       ,other oilseeds,11,
Haryana,Ambala,2006,Whole Year ,Sannhamp,2,
Haryana,Ambala,2008,Whole Year ,Coriander,14,
Haryana,Ambala,2010,Kharif     ,Soyabean,2,
Haryana,Ambala,2010,Kharif     ,Sunflower,414,700
Haryana,Ambala,2011,Kharif     ,Dry ginger,3,
Haryana,Bhiwani,1997,Whole Year ,Cotton(lint),55000,85000
Haryana,Bhiwani,2006,Kharif     ,Castor seed,133,100
Haryana,Bhiwani,2011,Kharif     ,Sannhamp,15,
Haryana,Bhiwani,2012,Whole Year ,Guar seed,160849,120675
Haryana,Faridabad,2002,Whole Year ,Banana,2,0
Haryana,Fatehabad,2002,Whole Year ,Grapes,295,3700
Haryana,Hisar,1997,Kharif     ,Gram,59000,45000
Haryana,Jhajjar,2003,Whole Year ,Mango,125,2
Haryana,Kaithal,2011,Whole Year ,Tobacco,1,
Haryana,Kurukshetra,2012,Kharif     ,other oilseeds,53,
Haryana,Rohtak,2011,Kharif     ,Jute,652,
Himachal Pradesh,Bilaspur,1998,Whole Year ,Cotton(lint),12,6
Himachal Pradesh,Bilaspur,1999,Kharif     ,Masoor,10,3
Himachal Pradesh,Bilaspur,1999,Kharif     ,Peas & beans (Pulses),12,14
Himachal Pradesh,Bilaspur,2001,Kharif     ,Dry ginger,164,1573
Himachal Pradesh,Bilaspur,2001,Whole Year ,Tobacco,1,1
Himachal Pradesh,Bilaspur,2005,Kharif     ,Dry chillies,11,3
Himachal Pradesh,Bilaspur,2005,Kharif     ,Turmeric,22,16
Himachal Pradesh,Bilaspur,2005,Rabi       ,Garlic,30,17
Himachal Pradesh,Bilaspur,2005,Rabi       ,Onion,53,227
Himachal Pradesh,Bilaspur,2007,Kharif     ,Ragi,17,21
Himachal Pradesh,Bilaspur,2007,Kharif     ,Sugarcane,15,120
Himachal Pradesh,Bilaspur,2010,Kharif     ,Ginger,78,1112
Himachal Pradesh,Bilaspur,2010,Kharif     ,Moth,2,1
Himachal Pradesh,Chamba,1998,Kharif     ,Horse-gram,333,141
Himachal Pradesh,Chamba,1998,Kharif     ,Maize,29161,75026
Himachal Pradesh,Chamba,1998,Kharif     ,Moong(Green Gram),4,1
Himachal Pradesh,Chamba,1998,Kharif     ,Potato,533,6274
Himachal Pradesh,Chamba,1998,Kharif     ,Rice,2891,3878
Himachal Pradesh,Chamba,1998,Kharif     ,Sesamum,63,20
Himachal Pradesh,Chamba,1998,Kharif     ,Small millets,1801,456
Himachal Pradesh,Chamba,1998,Kharif     ,Urad,2198,837
Himachal Pradesh,Chamba,1998,Rabi       ,Barley,3752,3936
Himachal Pradesh,Chamba,1998,Rabi       ,Coriander,14,4
Himachal Pradesh,Chamba,1998,Rabi       ,Linseed,21,3
Himachal Pradesh,Chamba,1998,Rabi       ,Masoor,57,13
Himachal Pradesh,Chamba,1998,Rabi       ,Peas & beans (Pulses),230,275
Himachal Pradesh,Chamba,1998,Rabi       ,Potato,26,306
Himachal Pradesh,Chamba,1998,Rabi       ,Rapeseed &Mustard,2509,719
Himachal Pradesh,Chamba,1998,Rabi       ,Wheat,19771,20453
Himachal Pradesh,Chamba,1998,Whole Year ,Dry chillies,39,9
Himachal Pradesh,Chamba,1998,Whole Year ,Dry ginger,3,
Himachal Pradesh,Chamba,1998,Whole Year ,Garlic,69,41
Himachal Pradesh,Chamba,1999,Whole Year ,Potato,612,5359
Himachal Pradesh,Chamba,2000,Kharif     ,Bajra,4,2
Himachal Pradesh,Chamba,2000,Kharif     ,Jowar,1,0.1
Himachal Pradesh,Chamba,2000,Kharif     ,Other Kharif pulses,648,139
Himachal Pradesh,Chamba,2001,Rabi       ,Gram,2,1
Himachal Pradesh,Chamba,2001,Whole Year ,Coriander,16,5
Himachal Pradesh,Chamba,2001,Whole Year ,Onion,62,442
Himachal Pradesh,Chamba,2002,Kharif     ,Soyabean,1,0
Himachal Pradesh,Chamba,2002,Rabi       ,Other  Rabi pulses,20,6
Himachal Pradesh,Chamba,2006,Kharif     ,Arhar/Tur,45,16
Himachal Pradesh,Chamba,2007,Kharif     ,Groundnut,2,2
Himachal Pradesh,Chamba,2010,Kharif     ,Coriander,3,1
Himachal Pradesh,Hamirpur,1998,Whole Year ,Turmeric,25,18
Himachal Pradesh,Hamirpur,1999,Whole Year ,Sugarcane,64,83
Himachal Pradesh,Hamirpur,2002,Kharif     ,Cotton(lint),3,2
Himachal Pradesh,Hamirpur,2008,Kharif     ,Sannhamp,1,
Himachal Pradesh,Kangra,2001,Whole Year ,Sannhamp,10,10
Himachal Pradesh,Kangra,2001,Whole Year ,Sweet potato,35,
Himachal Pradesh,Shimla,2010,Kharif     ,Garlic,3,4
Jammu and Kashmir ,Anantnag,1997,Kharif     ,Maize,21291,19100
Jammu and Kashmir ,Anantnag,1997,Kharif     ,Rice,41279,1105
Jammu and Kashmir ,Anantnag,1997,Rabi       ,Wheat,23,20
Jammu and Kashmir ,Anantnag,1999,Kharif     ,Cond-spcs other,38,38
Jammu and Kashmir ,Anantnag,1999,Rabi       ,Rapeseed &Mustard,24080,22199.3
Jammu and Kashmir ,Anantnag,2000,Whole Year ,Dry chillies,31,37
Jammu and Kashmir ,Anantnag,2001,Kharif     ,Moong(Green Gram),686,354
Jammu and Kashmir ,Anantnag,2001,Kharif     ,Urad,193,89
Jammu and Kashmir ,Anantnag,2001,Whole Year ,Onion,52,111
Jammu and Kashmir ,Anantnag,2001,Whole Year ,Potato,41,478
Jammu and Kashmir ,Anantnag,2002,Kharif     ,Moth,695,363
Jammu and Kashmir ,Anantnag,2002,Kharif     ,Other Kharif pulses,169,89
Jammu and Kashmir ,Anantnag,2002,Whole Year ,Beans & Mutter(Vegetable),99,151
Jammu and Kashmir ,Anantnag,2002,Whole Year ,Other Fresh Fruits,7042,0
Jammu and Kashmir ,Anantnag,2002,Whole Year ,Other Vegetables,3100,3978
Jammu and Kashmir ,Anantnag,2003,Rabi       ,Peas & beans (Pulses),233,356
Jammu and Kashmir ,Anantnag,2005,Kharif     ,Dry chillies,53,62.8
Jammu and Kashmir ,Anantnag,2005,Kharif     ,Onion,31,27.9
Jammu and Kashmir ,Anantnag,2005,Kharif     ,Other Cereals & Millets,14,2.5
Jammu and Kashmir ,Anantnag,2005,Kharif     ,Potato,43,585.7
Jammu and Kashmir ,Anantnag,2007,Kharif     ,Peas & beans (Pulses),32,19.2
Jammu and Kashmir ,Anantnag,2007,Rabi       ,Onion,2,4.7
Jammu and Kashmir ,Anantnag,2007,Rabi       ,Potato,4,46.7
Jammu and Kashmir ,Anantnag,2008,Rabi       ,Garlic,4,3.2
Jammu and Kashmir ,Anantnag,2014,Kharif     ,Sannhamp,2,0.7
Jammu and Kashmir ,Badgam,1999,Rabi       ,Cond-spcs other,173,122
Jammu and Kashmir ,Badgam,1999,Rabi       ,Linseed,47,24.5
Jammu and Kashmir ,Badgam,2000,Whole Year ,Garlic,14,11
Jammu and Kashmir ,Badgam,2002,Rabi       ,Other  Rabi pulses,15,112
Jammu and Kashmir ,Badgam,2007,Kharif     ,Garlic,85,63.8
Jammu and Kashmir ,Badgam,2013,Rabi       ,Moong(Green Gram),16,19.2
Jammu and Kashmir ,Bandipora,2007,Rabi       ,Other Cereals & Millets,4,3.5
Jammu and Kashmir ,Bandipora,2013,Rabi       ,Barley,2125,1912.5
Jammu and Kashmir ,Bandipora,2014,Kharif     ,Bajra,12,3.5
Jammu and Kashmir ,Baramulla,1999,Rabi       ,Gram,136,76
Jammu and Kashmir ,Baramulla,2000,Rabi       ,other oilseeds,723,253
Jammu and Kashmir ,Baramulla,2002,Kharif     ,Small millets,220,40
Jammu and Kashmir ,Baramulla,2005,Kharif     ,Wheat,197,30.6
Jammu and Kashmir ,Baramulla,2014,Kharif     ,Masoor,16,8.1
Jammu and Kashmir ,Doda,1999,Kharif     ,Barley,34,9.8
Jammu and Kashmir ,Doda,2000,Kharif     ,Sesamum,36,13
Jammu and Kashmir ,Doda,2001,Kharif     ,Horse-gram,980,294
Jammu and Kashmir ,Doda,2001,Rabi       ,Masoor,7,3
Jammu and Kashmir ,Doda,2008,Rabi       ,Urad,11,4.8
Jammu and Kashmir ,Jammu,1999,Kharif     ,Groundnut,8,4.1
Jammu and Kashmir ,Jammu,1999,Kharif     ,Jowar,6,1.2
Jammu and Kashmir ,Jammu,1999,Whole Year ,Sugarcane,54,32.5
Jammu and Kashmir ,Jammu,2000,Kharif     ,other oilseeds,8,4
Jammu and Kashmir ,Jammu,2000,Whole Year ,Sannhamp,194,97
Jammu and Kashmir ,Jammu,2000,Whole Year ,Tobacco,53,8
Jammu and Kashmir ,Jammu,2001,Kharif     ,Cotton(lint),44,22
Jammu and Kashmir ,Jammu,2002,Whole Year ,other oilseeds,30,13
Jammu and Kashmir ,Jammu,2005,Kharif     ,Sugarcane,101,606
Jammu and Kashmir ,Jammu,2007,Kharif     ,Dry ginger,4,4.8
Jammu and Kashmir ,Jammu,2007,Kharif     ,Turmeric,9,9.1
Jammu and Kashmir ,Jammu,2007,Rabi       ,Coriander,6,0.7
Jammu and Kashmir ,Jammu,2008,Rabi       ,Arhar/Tur,22,12.1
Jammu and Kashmir ,Jammu,2013,Rabi       ,Ginger,3,2.7
Jammu and Kashmir ,Jammu,2013,Rabi       ,Turmeric,4,3.7
Jammu and Kashmir ,Kargil,2002,Whole Year ,Turnip,161,64
Jammu and Kashmir ,Kathua,2000,Whole Year ,Turmeric,1,1
Jammu and Kashmir ,Kathua,2005,Kharif     ,Rapeseed &Mustard,3223,1289.2
Jammu and Kashmir ,Kathua,2005,Kharif     ,Tobacco,2,0.7
Jammu and Kashmir ,Leh Ladakh,2002,Whole Year ,Carrot,15,14
Jammu and Kashmir ,Srinagar,2002,Whole Year ,Redish,76,115
Jharkhand,Bokaro,2002,Autumn     ,Maize,1589.28,2223.4
Jharkhand,Bokaro,2002,Rabi       ,Wheat,1760.13,1960.07
Jharkhand,Bokaro,2002,Winter     ,Rice,31891.35,22642.85
Jharkhand,Bokaro,2004,Rabi       ,Gram,165.53,142.02
Jharkhand,Bokaro,2004,Rabi       ,Rapeseed &Mustard,80.48,72.51
Jharkhand,Bokaro,2005,Rabi       ,Potato,458.18,5928.39
Jharkhand,Bokaro,2006,Autumn     ,Ragi,223.28,265
Jharkhand,Bokaro,2006,Autumn     ,Rice,547.09,470.67
Jharkhand,Bokaro,2006,Rabi       ,Arhar/Tur,76.79,108
Jharkhand,Bokaro,2006,Rabi       ,Onion,7.44,46
Jharkhand,Bokaro,2006,Winter     ,Potato,148.97,1383
Jharkhand,Chatra,2003,Kharif     ,Arhar/Tur,1613.85,2929.14
Jharkhand,Chatra,2006,Rabi       ,Masoor,316.24,139
Jharkhand,Chatra,2006,Whole Year ,Sugarcane,316.67,14160
Jharkhand,Garhwa,2003,Whole Year ,Onion,199.96,1634.67
Jharkhand,Garhwa,2004,Rabi       ,Barley,2962.57,1801.24
Karnataka,Bagalkot,1998,Kharif     ,Arhar/Tur,6154,2602
Karnataka,Bagalkot,1998,Kharif     ,Bajra,48855,52375
Karnataka,Bagalkot,1998,Kharif     ,Castor seed,71,61
Karnataka,Bagalkot,1998,Kharif     ,Cotton(lint),15225,22129
Karnataka,Bagalkot,1998,Kharif     ,Groundnut,16368,7734
Karnataka,Bagalkot,1998,Kharif     ,Horse-gram,3372,1156
Karnataka,Bagalkot,1998,Kharif     ,Jowar,12363,24855
Karnataka,Bagalkot,1998,Kharif     ,Maize,30630,92831
Karnataka,Bagalkot,1998,Kharif     ,Moong(Green Gram),13872,1147
Karnataka,Bagalkot,1998,Kharif     ,Niger seed,310,47
Karnataka,Bagalkot,1998,Kharif     ,Onion,3090,14100
Karnataka,Bagalkot,1998,Kharif     ,Rapeseed &Mustard,51,7
Karnataka,Bagalkot,1998,Kharif     ,Rice,197,316
Karnataka,Bagalkot,1998,Kharif     ,Sesamum,2395,937
Karnataka,Bagalkot,1998,Kharif     ,Soyabean,5221,3854
Karnataka,Bagalkot,1998,Kharif     ,Sunflower,36785,13374
Karnataka,Bagalkot,1998,Rabi       ,Gram,17835,15170
Karnataka,Bagalkot,1998,Rabi       ,Groundnut,15849,24166
Karnataka,Bagalkot,1998,Rabi       ,Horse-gram,2098,608
Karnataka,Bagalkot,1998,Rabi       ,Jowar,152540,120840
Karnataka,Bagalkot,1998,Rabi       ,Linseed,4667,1667
Karnataka,Bagalkot,1998,Rabi       ,Maize,10520,24026
Karnataka,Bagalkot,1998,Rabi       ,Onion,1226,16070
Karnataka,Bagalkot,1998,Rabi       ,Safflower,4590,3570
Karnataka,Bagalkot,1998,Rabi       ,Sunflower,41359,16619
Karnataka,Bagalkot,1998,Rabi       ,Wheat,22207,28030
Karnataka,Bagalkot,1998,Summer     ,Maize,2252,5016
Karnataka,Bagalkot,1998,Summer     ,Onion,1032,15017
Karnataka,Bagalkot,1998,Summer     ,Sunflower,2262,1195
Karnataka,Bagalkot,1998,Whole Year ,Arecanut,1,7
Karnataka,Bagalkot,1998,Whole Year ,Coconut ,571,2728
Karnataka,Bagalkot,1998,Whole Year ,Coriander,43,4
Karnataka,Bagalkot,1998,Whole Year ,Dry chillies,619,816
Karnataka,Bagalkot,1998,Whole Year ,Garlic,30,25
Karnataka,Bagalkot,1998,Whole Year ,Turmeric,305,1872
Karnataka,Bagalkot,1999,Kharif     ,Mesta,9,17
Karnataka,Bagalkot,1999,Kharif     ,Other Kharif pulses,21091,3696
Karnataka,Bagalkot,1999,Kharif     ,Small millets,540,190
Karnataka,Bagalkot,1999,Rabi       ,Other  Rabi pulses,1598,202
Karnataka,Bagalkot,1999,Rabi       ,Rapeseed &Mustard,74,11
Karnataka,Bagalkot,1999,Whole Year ,Banana,954,23628
Karnataka,Bagalkot,1999,Whole Year ,Onion,3614,52778
Karnataka,Bagalkot,1999,Whole Year ,Sugarcane,53888,6143232
Karnataka,Bagalkot,1999,Whole Year ,Sweet potato,51,162
Karnataka,Bagalkot,2000,Whole Year ,Sannhamp,35,9
Karnataka,Bagalkot,2001,Summer     ,Rice,13,19
Karnataka,Bagalkot,2002,Summer     ,Jowar,2,2
Karnataka,Bagalkot,2002,Whole Year ,Arcanut (Processed),6,8
Karnataka,Bagalkot,2002,Whole Year ,Atcanut (Raw),6,40
Karnataka,Bagalkot,2002,Whole Year ,Brinjal,215,1010
Karnataka,Bagalkot,2002,Whole Year ,Citrus Fruit,350,3155
Karnataka,Bagalkot,2002,Whole Year ,Grapes,608,16383
Karnataka,Bagalkot,2002,Whole Year ,Mango,287,920
Karnataka,Bagalkot,2002,Whole Year ,Other Fresh Fruits,452,955
Karnataka,Bagalkot,2002,Whole Year ,Papaya,43,117
Karnataka,Bagalkot,2002,Whole Year ,Pome Fruit,48,168
Karnataka,Bagalkot,2002,Whole Year ,Tomato,114,639
Karnataka,Bagalkot,2005,Kharif     ,Dry chillies,318,231
Karnataka,Bagalkot,2005,Kharif     ,Urad,12,2
Karnataka,Bagalkot,2005,Rabi       ,Dry chillies,118,192
Karnataka,Bagalkot,2005,Summer     ,Dry chillies,71,42
Karnataka,Bagalkot,2005,Whole Year ,Cotton(lint),5632,9351
Karnataka,Bagalkot,2005,Whole Year ,Mesta,82,156
Karnataka,Bagalkot,2008,Whole Year ,Cashewnut,1,0.61
Karnataka,Bagalkot,2009,Kharif     ,Gram,810,228
Karnataka,Bagalkot,2009,Whole Year ,Tobacco,1,1
Karnataka,Bagalkot,2010,Kharif     ,Cowpea(Lobia),225,116
Karnataka,Bagalkot,2010,Rabi       ,Cotton(lint),1357,1938
Karnataka,Bagalkot,2010,Rabi       ,Cowpea(Lobia),931,246
Karnataka,Bagalkot,2012,Summer     ,Cowpea(Lobia),792,285
Karnataka,Bagalkot,2012,Summer     ,Groundnut,26362,27749
Karnataka,Bagalkot,2013,Whole Year ,Black pepper,6,15
Karnataka,Bagalkot,2014,Summer     ,Cotton(lint),350,663
Karnataka,Bagalkot,2014,Whole Year ,Dry ginger,134,3892
Karnataka,Bangalore Rural,1997,Kharif     ,Paddy,11240,39367
Karnataka,Bangalore Rural,1997,Rabi       ,Paddy,195,632
Karnataka,Bangalore Rural,1997,Rabi       ,Rice,195,422
Karnataka,Bangalore Rural,1997,Summer     ,Paddy,4350,18588
Karnataka,Bangalore Rural,1998,Kharif     ,Dry ginger,34,397
Karnataka,Bangalore Rural,1998,Kharif     ,Peas & beans (Pulses),185,2514
Karnataka,Bangalore Rural,1998,Kharif     ,Potato,835,9203
Karnataka,Bangalore Rural,1998,Kharif     ,Ragi,145038,242901
Karnataka,Bangalore Rural,1998,Rabi       ,Peas & beans (Pulses),27,272
Karnataka,Bangalore Rural,1998,Rabi       ,Potato,212,4672
Karnataka,Bangalore Rural,1998,Rabi       ,Ragi,216,314
Karnataka,Bangalore Rural,1998,Summer     ,Peas & beans (Pulses),237,2386
Karnataka,Bangalore Rural,1998,Summer     ,Potato,629,10664
Karnataka,Bangalore Rural,1998,Summer     ,Ragi,1754,3946
Karnataka,Bangalore Rural,1999,Rabi       ,Moong(Green Gram),38,9
Karnataka,Bangalore Rural,1999,Rabi       ,Urad,2,1
Karnataka,Bangalore Rural,1999,Whole Year ,Potato,691,14644
Karnataka,Bangalore Rural,1999,Whole Year ,Tapioca,168,1254
Karnataka,Bangalore Rural,2001,Whole Year ,Peas & beans (Pulses),675,4498
Karnataka,Bangalore Rural,2002,Whole Year ,Beans & Mutter(Vegetable),545,2086
Karnataka,Bangalore Rural,2002,Whole Year ,Cashewnut Processed,26,3
Karnataka,Bangalore Rural,2002,Whole Year ,Cashewnut Raw,26,12
Karnataka,Bangalore Rural,2005,Whole Year ,Cardamom,1,
Karnataka,Bellary,1997,Summer     ,Bajra,820,662
Karnataka,Bellary,1998,Rabi       ,Bajra,451,536
Karnataka,Bengaluru Urban,1997,Kharif     ,Black pepper,1,2
Kerala,Alappuzha,1997,Whole Year ,Arecanut,2253,1518
Kerala,Alappuzha,1997,Whole Year ,Black pepper,2235,248
Kerala,Alappuzha,1997,Whole Year ,Cashewnut,7205,2358
Kerala,Alappuzha,1997,Whole Year ,Coconut ,77893,399000
Kerala,Alappuzha,1997,Whole Year ,Tapioca,3911,74110
Kerala,Alappuzha,1998,Autumn     ,Rice,8719,17570
Kerala,Alappuzha,1998,Kharif     ,Sesamum,1150,140
Kerala,Alappuzha,1998,Summer     ,Rice,19058,58013
Kerala,Alappuzha,1998,Whole Year ,Banana,324,4493
Kerala,Alappuzha,1998,Whole Year ,Dry ginger,119,224
Kerala,Alappuzha,1998,Whole Year ,Sugarcane,192,4190
Kerala,Alappuzha,1998,Whole Year ,Sweet potato,7,81
Kerala,Alappuzha,1998,Whole Year ,Turmeric,12,14
Kerala,Alappuzha,1998,Winter     ,Rice,7348,16098
Kerala,Alappuzha,2001,Whole Year ,Rubber,3849,4114
Kerala,Alappuzha,2002,Whole Year ,Bhindi,16,0
Kerala,Alappuzha,2002,Whole Year ,Bitter Gourd,86,0
Kerala,Alappuzha,2002,Whole Year ,Brinjal,55,0
Kerala,Alappuzha,2002,Whole Year ,Cashewnut Raw,4313,1349
Kerala,Alappuzha,2002,Whole Year ,Drum Stick,825,920
Kerala,Alappuzha,2002,Whole Year ,Jack Fruit,3015,5
Kerala,Alappuzha,2002,Whole Year ,Mango,5708,19244
Kerala,Alappuzha,2002,Whole Year ,Other Fresh Fruits,883,0
Kerala,Alappuzha,2002,Whole Year ,other oilseeds,135,0
Kerala,Alappuzha,2002,Whole Year ,Other Vegetables,1977,0
Kerala,Alappuzha,2002,Whole Year ,Papaya,1099,5467
Kerala,Alappuzha,2002,Whole Year ,Pineapple,105,403
Kerala,Alappuzha,2002,Whole Year ,Snak Guard,76,0
Kerala,Alappuzha,2003,Kharif     ,Small millets,5,4
Kerala,Alappuzha,2007,Kharif     ,Ragi,1,1
Kerala,Alappuzha,2011,Whole Year ,Potato,7,84
